PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBALINDX] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"UNIVERSAL HEALTH SERVICES, INC.",-,UHS US,-,,75,"$21,839",0.01%,
LISTED EQUITY,-,-,-,-,BROWN-FORMAN CORP.,-,BFB US,-,,355,"$21,772",0.01%,
LISTED EQUITY,-,-,-,-,ACCOR SA,-,AC FP,-,,276,"$21,693",0.01%,
LISTED EQUITY,-,-,-,-,ORA BANDA MINING LTD.,-,OBM AU,-,,"33,233","$21,601",0.01%,
LISTED EQUITY,-,-,-,-,BUREAU VERITAS SA,-,BVI FP,-,,438,"$21,500",0.01%,
LISTED EQUITY,-,-,-,-,SNAM SPA,-,SRG IM,-,,"3,004","$21,491",0.01%,
LISTED EQUITY,-,-,-,-,MTR CORP. LTD.,-,66 HK,-,,"3,806","$21,444",0.01%,
LISTED EQUITY,-,-,-,-,WPP PLC,-,WPP LN,-,,"1,281","$21,439",0.01%,
LISTED EQUITY,-,-,-,-,"ASSURANT, INC.",-,AIZ US,-,,62,"$21,430",0.01%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CHEMICAL GROUP CORP.,-,4188 JP,-,,"2,606","$21,424",0.01%,
LISTED EQUITY,-,-,-,-,CNH INDUSTRIAL NV,-,CNH US,-,,"1,170","$21,421",0.01%,
LISTED EQUITY,-,-,-,-,MA FINANCIAL GROUP LTD.,-,MAF AU,-,,"3,491","$21,366",0.01%,
LISTED EQUITY,-,-,-,-,KINROSS GOLD CORP.,-,K CN,-,,"1,424","$21,353",0.01%,
LISTED EQUITY,-,-,-,-,PACIFIC CURRENT GROUP LTD.,-,PAC AU,-,,"1,800","$21,327",0.01%,
LISTED EQUITY,-,-,-,-,ADAIRS LTD.,-,ADH AU,-,,"7,898","$21,325",0.01%,
LISTED EQUITY,-,-,-,-,CAMPBELL'S CO.,-,CPB US,-,,315,"$21,246",0.01%,
LISTED EQUITY,-,-,-,-,SWISS PRIME SITE AG,-,SPSN SW,-,,120,"$21,234",0.01%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHP SW,-,,47,"$21,227",0.01%,
LISTED EQUITY,-,-,-,-,EXACT SCIENCES CORP.,-,EXAS US,-,,233,"$21,188",0.01%,
LISTED EQUITY,-,-,-,-,TOYOTA TSUSHO CORP.,-,8015 JP,-,,729,"$21,177",0.01%,
LISTED EQUITY,-,-,-,-,AIB GROUP PLC,-,AIBG ID,-,,"2,370","$21,125",0.01%,
LISTED EQUITY,-,-,-,-,EASTMAN CHEMICAL CO.,-,EMN US,-,,143,"$21,119",0.01%,
LISTED EQUITY,-,-,-,-,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,-,ACS SM,-,,261,"$21,109",0.01%,
LISTED EQUITY,-,-,-,-,AMPLITUDE ENERGY LTD.,-,AEL AU,-,,"102,721","$21,058",0.01%,
LISTED EQUITY,-,-,-,-,MONDAY.COM LTD.,-,MNDY US,-,,56,"$21,028",0.01%,
LISTED EQUITY,-,-,-,-,YAMAHA MOTOR CO. LTD.,-,7272 JP,-,,"1,456","$21,008",0.01%,
LISTED EQUITY,-,-,-,-,KONGSBERG GRUPPEN ASA,-,KOG NO,-,,116,"$20,998",0.01%,
LISTED EQUITY,-,-,-,-,WIX.COM LTD.,-,WIX US,-,,61,"$20,912",0.01%,
LISTED EQUITY,-,-,-,-,MITSUI OSK LINES LTD.,-,9104 JP,-,,369,"$20,890",0.01%,
LISTED EQUITY,-,-,-,-,HORMEL FOODS CORP.,-,HRL US,-,,412,"$20,887",0.01%,
LISTED EQUITY,-,-,-,-,MOLSON COORS BEVERAGE CO.,-,TAP US,-,,226,"$20,862",0.01%,
LISTED EQUITY,-,-,-,-,INDUTRADE AB,-,INDT SS,-,,513,"$20,778",0.01%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"6,607","$20,741",0.01%,
LISTED EQUITY,-,-,-,-,TMX GROUP LTD.,-,X CN,-,,417,"$20,739",0.01%,
LISTED EQUITY,-,-,-,-,ELEMENT FLEET MANAGEMENT CORP.,-,EFN CN,-,,635,"$20,732",0.01%,
LISTED EQUITY,-,-,-,-,"TFI INTERNATIONAL, INC.",-,TFII CN,-,,95,"$20,710",0.01%,
LISTED EQUITY,-,-,-,-,TRELLEBORG AB,-,TRELB SS,-,,373,"$20,652",0.01%,
LISTED EQUITY,-,-,-,-,PAN PACIFIC INTERNATIONAL HOLDINGS CORP.,-,7532 JP,-,,465,"$20,637",0.01%,
LISTED EQUITY,-,-,-,-,AKZO NOBEL NV,-,AKZA NA,-,,212,"$20,635",0.01%,
LISTED EQUITY,-,-,-,-,NORDSON CORP.,-,NDSN US,-,,61,"$20,561",0.01%,
LISTED EQUITY,-,-,-,-,NOMURA RESEARCH INSTITUTE LTD.,-,4307 JP,-,,427,"$20,465",0.01%,
LISTED EQUITY,-,-,-,-,SHIONOGI & CO. LTD.,-,4507 JP,-,,897,"$20,440",0.01%,
LISTED EQUITY,-,-,-,-,EQT AB,-,EQT SS,-,,455,"$20,337",0.01%,
LISTED EQUITY,-,-,-,-,CLINUVEL PHARMACEUTICALS LTD.,-,CUV AU,-,,"1,678","$20,240",0.01%,
LISTED EQUITY,-,-,-,-,"GFL ENVIRONMENTAL, INC.",-,GFL CN,-,,281,"$20,206",0.01%,
LISTED EQUITY,-,-,-,-,PEARSON PLC,-,PSON LN,-,,779,"$20,204",0.01%,
LISTED EQUITY,-,-,-,-,ERIE INDEMNITY CO.,-,ERIE US,-,,30,"$20,183",0.01%,
LISTED EQUITY,-,-,-,-,CARLSBERG AS,-,CARLB DC,-,,130,"$20,149",0.01%,
LISTED EQUITY,-,-,-,-,ZALANDO SE,-,ZAL GR,-,,372,"$20,143",0.01%,
LISTED EQUITY,-,-,-,-,OOH!MEDIA LTD.,-,OML AU,-,,"17,069","$20,141",0.01%,
LISTED EQUITY,-,-,-,-,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",-,CRL US,-,,68,"$20,135",0.01%,
LISTED EQUITY,-,-,-,-,SUBARU CORP.,-,7270 JP,-,,690,"$20,007",0.01%,
LISTED EQUITY,-,-,-,-,"CROWN HOLDINGS, INC.",-,CCK US,-,,150,"$19,983",0.01%,
LISTED EQUITY,-,-,-,-,BUNGE GLOBAL SA,-,BG US,-,,159,"$19,928",0.01%,
LISTED EQUITY,-,-,-,-,"ALLY FINANCIAL, INC.",-,ALLY US,-,,339,"$19,706",0.01%,
LISTED EQUITY,-,-,-,-,WA1 RESOURCES LTD.,-,WA1 AU,-,,"1,473","$19,515",0.01%,
LISTED EQUITY,-,-,-,-,PREDICTIVE DISCOVERY LTD.,-,PDI AU,-,,"84,753","$19,493",0.01%,
LISTED EQUITY,-,-,-,-,"ENPHASE ENERGY, INC.",-,ENPH US,-,,175,"$19,485",0.01%,
LISTED EQUITY,-,-,-,-,CELANESE CORP.,-,CE US,-,,174,"$19,474",0.01%,
LISTED EQUITY,-,-,-,-,BANCO BPM SPA,-,BAMI IM,-,,"1,488","$19,438",0.01%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEI US,-,,51,"$19,338",0.01%,
LISTED EQUITY,-,-,-,-,ROYALTY PHARMA PLC,-,RPRX US,-,,466,"$19,205",0.01%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN GR,-,,154,"$19,198",0.01%,
LISTED EQUITY,-,-,-,-,BE SEMICONDUCTOR INDUSTRIES NV,-,BESI NA,-,,87,"$19,124",0.01%,
LISTED EQUITY,-,-,-,-,FIRST QUANTUM MINERALS LTD.,-,FM CN,-,,914,"$19,031",0.01%,
LISTED EQUITY,-,-,-,-,ARC RESOURCES LTD.,-,ARX CN,-,,650,"$19,026",0.01%,
LISTED EQUITY,-,-,-,-,EXOR NV,-,EXO NA,-,,128,"$18,967",0.01%,
LISTED EQUITY,-,-,-,-,GEORGE WESTON LTD.,-,WN CN,-,,75,"$18,947",0.01%,
LISTED EQUITY,-,-,-,-,"BENTLEY SYSTEMS, INC.",-,BSY US,-,,250,"$18,836",0.01%,
LISTED EQUITY,-,-,-,-,AUDINATE GROUP LTD.,-,AD8 AU,-,,"2,540","$18,821",0.01%,
LISTED EQUITY,-,-,-,-,STRIKE ENERGY LTD.,-,STX AU,-,,"89,246","$18,742",0.01%,
LISTED EQUITY,-,-,-,-,TENARIS SA,-,TEN IM,-,,620,"$18,738",0.01%,
LISTED EQUITY,-,-,-,-,FORTUM OYJ,-,FORTUM FH,-,,827,"$18,701",0.01%,
LISTED EQUITY,-,-,-,-,LATIN RESOURCES LTD.,-,LRS AU,-,,"116,717","$18,675",0.01%,
LISTED EQUITY,-,-,-,-,"LAMB WESTON HOLDINGS, INC.",-,LW US,-,,173,"$18,667",0.01%,
LISTED EQUITY,-,-,-,-,WARTSILA OYJ ABP,-,WRT1V FH,-,,651,"$18,630",0.01%,
LISTED EQUITY,-,-,-,-,NIPPON PAINT HOLDINGS CO. LTD.,-,4612 JP,-,,"1,769","$18,610",0.01%,
LISTED EQUITY,-,-,-,-,REXEL SA,-,RXL FP,-,,452,"$18,596",0.01%,
LISTED EQUITY,-,-,-,-,"DAIWA SECURITIES GROUP, INC.",-,8601 JP,-,,"1,725","$18,580",0.01%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,174,"$18,578",0.01%,
LISTED EQUITY,-,-,-,-,SHIMADZU CORP.,-,7701 JP,-,,405,"$18,573",0.01%,
LISTED EQUITY,-,-,-,-,OBIC CO. LTD.,-,4684 JP,-,,385,"$18,565",0.01%,
LISTED EQUITY,-,-,-,-,AUTO TRADER GROUP PLC,-,AUTO LN,-,,"1,157","$18,547",0.01%,
LISTED EQUITY,-,-,-,-,LKQ CORP.,-,LKQ US,-,,312,"$18,519",0.01%,
LISTED EQUITY,-,-,-,-,"COREBRIDGE FINANCIAL, INC.",-,CRBG US,-,,383,"$18,515",0.01%,
LISTED EQUITY,-,-,-,-,EDENRED SE,-,EDEN FP,-,,349,"$18,489",0.01%,
LISTED EQUITY,-,-,-,-,KEYERA CORP.,-,KEY CN,-,,374,"$18,468",0.01%,
LISTED EQUITY,-,-,-,-,ADMIRAL GROUP PLC,-,ADM LN,-,,344,"$18,414",0.01%,
LISTED EQUITY,-,-,-,-,A.O. SMITH CORP.,-,AOS US,-,,167,"$18,403",0.01%,
LISTED EQUITY,-,-,-,-,SUMITOMO REALTY & DEVELOPMENT CO. LTD.,-,8830 JP,-,,361,"$18,301",0.01%,
LISTED EQUITY,-,-,-,-,KIRIN HOLDINGS CO. LTD.,-,2503 JP,-,,869,"$18,295",0.01%,
LISTED EQUITY,-,-,-,-,LASERTEC CORP.,-,6920 JP,-,,117,"$18,260",0.01%,
LISTED EQUITY,-,-,-,-,"SAMSARA, INC.",-,IOT US,-,,258,"$18,228",0.01%,
LISTED EQUITY,-,-,-,-,ORKLA ASA,-,ORK NO,-,,"1,300","$18,174",0.01%,
LISTED EQUITY,-,-,-,-,"PAYCOM SOFTWARE, INC.",-,PAYC US,-,,54,"$18,153",0.01%,
LISTED EQUITY,-,-,-,-,TELIA CO. AB,-,TELIA SS,-,,"4,042","$18,121",0.01%,
LISTED EQUITY,-,-,-,-,STAR ENTERTAINMENT GROUP LTD.,-,SGR AU,-,,"95,316","$18,110",0.01%,
LISTED EQUITY,-,-,-,-,SELECT HARVESTS LTD.,-,SHV AU,-,,"4,224","$17,953",0.01%,
LISTED EQUITY,-,-,-,-,EISAI CO. LTD.,-,4523 JP,-,,402,"$17,900",0.01%,
LISTED EQUITY,-,-,-,-,MELROSE INDUSTRIES PLC,-,MRO LN,-,,"1,594","$17,854",0.01%,
LISTED EQUITY,-,-,-,-,"STANTEC, INC.",-,STN CN,-,,141,"$17,845",0.01%,
LISTED EQUITY,-,-,-,-,WISE PLC,-,WISE LN,-,,823,"$17,754",0.01%,
LISTED EQUITY,-,-,-,-,KOGAN.COM LTD.,-,KGN AU,-,,"2,845","$17,665",0.01%,
LISTED EQUITY,-,-,-,-,GRAB HOLDINGS LTD.,-,GRAB US,-,,"2,314","$17,640",0.01%,
LISTED EQUITY,-,-,-,-,RENAULT SA,-,RNO FP,-,,224,"$17,616",0.01%,
LISTED EQUITY,-,-,-,-,METSO OYJ,-,METSO FH,-,,"1,171","$17,580",0.01%,
LISTED EQUITY,-,-,-,-,APA CORP.,-,APA US,-,,471,"$17,561",0.01%,
LISTED EQUITY,-,-,-,-,IVANHOE MINES LTD.,-,IVN CN,-,,915,"$17,518",0.01%,
LISTED EQUITY,-,-,-,-,MGM RESORTS INTERNATIONAL,-,MGM US,-,,312,"$17,469",0.01%,
LISTED EQUITY,-,-,-,-,HEINEKEN HOLDING NV,-,HEIO NA,-,,180,"$17,457",0.01%,
LISTED EQUITY,-,-,-,-,SHISEIDO CO. LTD.,-,4911 JP,-,,609,"$17,428",0.01%,
LISTED EQUITY,-,-,-,-,WH GROUP LTD.,-,288 HK,-,,"13,880","$17,345",0.01%,
LISTED EQUITY,-,-,-,-,"IA FINANCIAL CORP., INC.",-,IAG CN,-,,115,"$17,236",0.01%,
LISTED EQUITY,-,-,-,-,GALAXY ENTERTAINMENT GROUP LTD.,-,27 HK,-,,"2,496","$17,125",0.01%,
LISTED EQUITY,-,-,-,-,H & M HENNES & MAURITZ AB,-,HMB SS,-,,784,"$17,092",0.01%,
LISTED EQUITY,-,-,-,-,"KANSAI ELECTRIC POWER CO., INC.",-,9503 JP,-,,943,"$17,001",0.01%,
LISTED EQUITY,-,-,-,-,APPEN LTD.,-,APX AU,-,,"6,374","$16,826",0.01%,
LISTED EQUITY,-,-,-,-,"RAKUTEN GROUP, INC.",-,4755 JP,-,,"1,897","$16,741",0.01%,
LISTED EQUITY,-,-,-,-,INFOMEDIA LTD.,-,IFM AU,-,,"10,830","$16,678",0.01%,
LISTED EQUITY,-,-,-,-,"AMERICAN FINANCIAL GROUP, INC.",-,AFG US,-,,75,"$16,630",0.01%,
LISTED EQUITY,-,-,-,-,NORSK HYDRO ASA,-,NHY NO,-,,"1,860","$16,544",0.01%,
LISTED EQUITY,-,-,-,-,ASSOCIATED BRITISH FOODS PLC,-,ABF LN,-,,399,"$16,499",0.01%,
LISTED EQUITY,-,-,-,-,UNITED UTILITIES GROUP PLC,-,UU LN,-,,775,"$16,499",0.01%,
LISTED EQUITY,-,-,-,-,ISUZU MOTORS LTD.,-,7202 JP,-,,743,"$16,489",0.01%,
LISTED EQUITY,-,-,-,-,GENERATION DEVELOPMENT GROUP LTD.,-,GDG AU,-,,"4,574","$16,467",0.01%,
LISTED EQUITY,-,-,-,-,BRENNTAG SE,-,BNR GR,-,,169,"$16,393",0.01%,
LISTED EQUITY,-,-,-,-,SG FLEET GROUP LTD.,-,SGF AU,-,,"4,798","$16,361",0.01%,
LISTED EQUITY,-,-,-,-,ZEALAND PHARMA AS,-,ZEAL DC,-,,102,"$16,360",0.01%,
LISTED EQUITY,-,-,-,-,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",-,KNX US,-,,191,"$16,342",0.01%,
LISTED EQUITY,-,-,-,-,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,-,LISN SW,-,,0,"$16,337",0.01%,
LISTED EQUITY,-,-,-,-,PAN AMERICAN SILVER CORP.,-,PAAS CN,-,,497,"$16,220",0.01%,
LISTED EQUITY,-,-,-,-,SMITHS GROUP PLC,-,SMIN LN,-,,464,"$16,138",0.01%,
LISTED EQUITY,-,-,-,-,SYSMEX CORP.,-,6869 JP,-,,537,"$16,069",0.01%,
LISTED EQUITY,-,-,-,-,"FORTUNE BRANDS INNOVATIONS, INC.",-,FBIN US,-,,146,"$16,047",0.01%,
LISTED EQUITY,-,-,-,-,"GQG PARTNERS, INC.",-,GQG AU,-,,"7,741","$16,024",0.01%,
LISTED EQUITY,-,-,-,-,AKER BP ASA,-,AKRBP NO,-,,504,"$15,914",0.01%,
LISTED EQUITY,-,-,-,-,NITORI HOLDINGS CO. LTD.,-,9843 JP,-,,83,"$15,914",0.01%,
LISTED EQUITY,-,-,-,-,"GILDAN ACTIVEWEAR, INC.",-,GIL CN,-,,209,"$15,893",0.01%,
LISTED EQUITY,-,-,-,-,ANTOFAGASTA PLC,-,ANTO LN,-,,494,"$15,883",0.01%,
LISTED EQUITY,-,-,-,-,DR. ING HC F PORSCHE AG,-,P911 GR,-,,162,"$15,867",0.01%,
LISTED EQUITY,-,-,-,-,BANNERMAN ENERGY LTD.,-,BMN AU,-,,"5,466","$15,852",0.01%,
LISTED EQUITY,-,-,-,-,MADER GROUP LTD.,-,MAD AU,-,,"2,628","$15,822",0.01%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW3 GR,-,,131,"$15,814",0.01%,
LISTED EQUITY,-,-,-,-,CENTRICA PLC,-,CNA LN,-,,"5,837","$15,773",0.01%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"1,635","$15,648",0.01%,
LISTED EQUITY,-,-,-,-,HONG KONG & CHINA GAS CO. LTD.,-,3 HK,-,,"12,067","$15,580",0.01%,
LISTED EQUITY,-,-,-,-,SODEXO SA,-,SW FP,-,,116,"$15,436",0.00%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHN SW,-,,35,"$15,375",0.00%,
LISTED EQUITY,-,-,-,-,HANG SENG BANK LTD.,-,11 HK,-,,773,"$15,361",0.00%,
LISTED EQUITY,-,-,-,-,CARREFOUR SA,-,CA FP,-,,667,"$15,316",0.00%,
LISTED EQUITY,-,-,-,-,WYNN RESORTS LTD.,-,WYNN US,-,,110,"$15,296",0.00%,
LISTED EQUITY,-,-,-,-,"HENRY SCHEIN, INC.",-,HSIC US,-,,136,"$15,263",0.00%,
LISTED EQUITY,-,-,-,-,PEET LTD.,-,PPC AU,-,,"10,467","$15,229",0.00%,
LISTED EQUITY,-,-,-,-,DEVELOP GLOBAL LTD.,-,DVP AU,-,,"6,500","$15,210",0.00%,
LISTED EQUITY,-,-,-,-,CATALYST METALS LTD.,-,CYL AU,-,,"5,889","$15,195",0.00%,
LISTED EQUITY,-,-,-,-,SEI INVESTMENTS CO.,-,SEIC US,-,,113,"$15,123",0.00%,
LISTED EQUITY,-,-,-,-,OBAYASHI CORP.,-,1802 JP,-,,702,"$15,107",0.00%,
LISTED EQUITY,-,-,-,-,POWER ASSETS HOLDINGS LTD.,-,6 HK,-,,"1,339","$15,096",0.00%,
LISTED EQUITY,-,-,-,-,MYSTATE LTD.,-,MYS AU,-,,"3,371","$15,034",0.00%,
LISTED EQUITY,-,-,-,-,LEO LITHIUM LTD.,-,LLL AU,-,,"29,759","$15,028",0.00%,
LISTED EQUITY,-,-,-,-,KAWASAKI KISEN KAISHA LTD.,-,9107 JP,-,,647,"$14,971",0.00%,
LISTED EQUITY,-,-,-,-,"DAVITA, INC.",-,DVA US,-,,62,"$14,951",0.00%,
LISTED EQUITY,-,-,-,-,CTS EVENTIM AG & CO. KGAA,-,EVD GR,-,,109,"$14,877",0.00%,
LISTED EQUITY,-,-,-,-,RICOH CO. LTD.,-,7752 JP,-,,798,"$14,855",0.00%,
LISTED EQUITY,-,-,-,-,MONDI PLC,-,MNDI LN,-,,614,"$14,792",0.00%,
LISTED EQUITY,-,-,-,-,CK ASSET HOLDINGS LTD.,-,1113 HK,-,,"2,225","$14,755",0.00%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKB DC,-,,5,"$14,723",0.00%,
LISTED EQUITY,-,-,-,-,WEST JAPAN RAILWAY CO.,-,9021 JP,-,,511,"$14,682",0.00%,
LISTED EQUITY,-,-,-,-,GALP ENERGIA SGPS SA,-,GALP PL,-,,550,"$14,675",0.00%,
LISTED EQUITY,-,-,-,-,NOVONIX LTD.,-,NVX AU,-,,"19,859","$14,596",0.00%,
LISTED EQUITY,-,-,-,-,"MINEBEA MITSUMI, INC.",-,6479 JP,-,,553,"$14,595",0.00%,
LISTED EQUITY,-,-,-,-,ASR NEDERLAND NV,-,ASRNL NA,-,,190,"$14,569",0.00%,
LISTED EQUITY,-,-,-,-,BOLIDEN AB,-,BOL SS,-,,320,"$14,544",0.00%,
LISTED EQUITY,-,-,-,-,ORSTED AS,-,ORSTED DC,-,,200,"$14,541",0.00%,
LISTED EQUITY,-,-,-,-,TORO CO.,-,TTC US,-,,112,"$14,525",0.00%,
LISTED EQUITY,-,-,-,-,"MARKETAXESS HOLDINGS, INC.",-,MKTX US,-,,40,"$14,485",0.00%,
LISTED EQUITY,-,-,-,-,KAJIMA CORP.,-,1812 JP,-,,488,"$14,464",0.00%,
LISTED EQUITY,-,-,-,-,"ALBERTSONS COS., INC.",-,ACI US,-,,452,"$14,350",0.00%,
LISTED EQUITY,-,-,-,-,OSAKA GAS CO. LTD.,-,9532 JP,-,,403,"$14,350",0.00%,
LISTED EQUITY,-,-,-,-,OFX GROUP LTD.,-,OFX AU,-,,"10,114","$14,311",0.00%,
LISTED EQUITY,-,-,-,-,EPIROC AB,-,EPIA SS,-,,506,"$14,232",0.00%,
LISTED EQUITY,-,-,-,-,HYATT HOTELS CORP.,-,H US,-,,56,"$14,178",0.00%,
LISTED EQUITY,-,-,-,-,PROPEL FUNERAL PARTNERS LTD.,-,PFP AU,-,,"2,413","$14,164",0.00%,
LISTED EQUITY,-,-,-,-,ISRAEL DISCOUNT BANK LTD.,-,DSCT IT,-,,"1,282","$14,163",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN STEEL LTD.,-,VSL AU,-,,"2,096","$14,150",0.00%,
LISTED EQUITY,-,-,-,-,SEVERN TRENT PLC,-,SVT LN,-,,279,"$14,149",0.00%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA NZ,-,,"1,796","$14,144",0.00%,
LISTED EQUITY,-,-,-,-,SINGAPORE AIRLINES LTD.,-,SIA SP,-,,"1,855","$14,142",0.00%,
LISTED EQUITY,-,-,-,-,COCA-COLA HBC AG,-,CCH LN,-,,256,"$14,129",0.00%,
LISTED EQUITY,-,-,-,-,JARDINE MATHESON HOLDINGS LTD.,-,JM SP,-,,212,"$14,050",0.00%,
LISTED EQUITY,-,-,-,-,TYRO PAYMENTS LTD.,-,TYR AU,-,,"17,238","$14,049",0.00%,
LISTED EQUITY,-,-,-,-,MOWI ASA,-,MOWI NO,-,,507,"$14,042",0.00%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON INGALLS INDUSTRIES, INC.",-,HII US,-,,46,"$14,012",0.00%,
LISTED EQUITY,-,-,-,-,"TELEFLEX, INC.",-,TFX US,-,,49,"$13,975",0.00%,
LISTED EQUITY,-,-,-,-,IMCD NV,-,IMCD NA,-,,58,"$13,962",0.00%,
LISTED EQUITY,-,-,-,-,HKT TRUST & HKT LTD.,-,6823 HK,-,,"6,991","$13,954",0.00%,
LISTED EQUITY,-,-,-,-,SKANSKA AB,-,SKAB SS,-,,410,"$13,943",0.00%,
LISTED EQUITY,-,-,-,-,MOSAIC CO.,-,MOS US,-,,351,"$13,934",0.00%,
LISTED EQUITY,-,-,-,-,FIRSTSERVICE CORP.,-,FSV CN,-,,47,"$13,918",0.00%,
LISTED EQUITY,-,-,-,-,OPEN TEXT CORP.,-,OTEX CN,-,,304,"$13,871",0.00%,
LISTED EQUITY,-,-,-,-,"AGC, INC.",-,5201 JP,-,,292,"$13,868",0.00%,
LISTED EQUITY,-,-,-,-,"TREND MICRO, INC.",-,4704 JP,-,,157,"$13,825",0.00%,
LISTED EQUITY,-,-,-,-,MONASH IVF GROUP LTD.,-,MVF AU,-,,"10,821","$13,742",0.00%,
LISTED EQUITY,-,-,-,-,"MATCH GROUP, INC.",-,MTCH US,-,,259,"$13,682",0.00%,
LISTED EQUITY,-,-,-,-,KIKKOMAN CORP.,-,2801 JP,-,,755,"$13,667",0.00%,
LISTED EQUITY,-,-,-,-,BALOISE HOLDING AG,-,BALN SW,-,,47,"$13,640",0.00%,
LISTED EQUITY,-,-,-,-,TAISEI CORP.,-,1801 JP,-,,200,"$13,633",0.00%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,96,"$13,610",0.00%,
LISTED EQUITY,-,-,-,-,SVENSKA CELLULOSA AB SCA,-,SCAB SS,-,,663,"$13,599",0.00%,
LISTED EQUITY,-,-,-,-,FUJIKURA LTD.,-,5803 JP,-,,202,"$13,571",0.00%,
LISTED EQUITY,-,-,-,-,"ASPEN TECHNOLOGY, INC.",-,AZPN US,-,,34,"$13,561",0.00%,
LISTED EQUITY,-,-,-,-,FIREFLY METALS LTD.,-,FFM AU,-,,"14,589","$13,495",0.00%,
LISTED EQUITY,-,-,-,-,OBJECTIVE CORP. LTD.,-,OCL AU,-,,845,"$13,412",0.00%,
LISTED EQUITY,-,-,-,-,GEA GROUP AG,-,G1A GR,-,,167,"$13,358",0.00%,
LISTED EQUITY,-,-,-,-,SKF AB,-,SKFB SS,-,,440,"$13,340",0.00%,
LISTED EQUITY,-,-,-,-,KEPPEL LTD.,-,KEP SP,-,,"1,645","$13,322",0.00%,
LISTED EQUITY,-,-,-,-,NISSAN MOTOR CO. LTD.,-,7201 JP,-,,"2,680","$13,221",0.00%,
LISTED EQUITY,-,-,-,-,M&G PLC,-,MNG LN,-,,"3,302","$13,214",0.00%,
LISTED EQUITY,-,-,-,-,AUSTRALIAN ETHICAL INVESTMENT LTD.,-,AEF AU,-,,"2,431","$13,079",0.00%,
LISTED EQUITY,-,-,-,-,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SPA,-,MB IM,-,,555,"$13,045",0.00%,
LISTED EQUITY,-,-,-,-,LUNDIN MINING CORP.,-,LUN CN,-,,937,"$13,017",0.00%,
LISTED EQUITY,-,-,-,-,"QORVO, INC.",-,QRVO US,-,,115,"$12,957",0.00%,
LISTED EQUITY,-,-,-,-,AGEAS SA,-,AGS BB,-,,164,"$12,872",0.00%,
LISTED EQUITY,-,-,-,-,AUSTRALIAN FINANCE GROUP LTD.,-,AFG AU,-,,"8,479","$12,803",0.00%,
LISTED EQUITY,-,-,-,-,KINGFISHER PLC,-,KGF LN,-,,"2,516","$12,658",0.00%,
LISTED EQUITY,-,-,-,-,LY CORP.,-,4689 JP,-,,"2,936","$12,653",0.00%,
LISTED EQUITY,-,-,-,-,ENDESA SA,-,ELE SM,-,,362,"$12,559",0.00%,
LISTED EQUITY,-,-,-,-,GALDERMA GROUP AG,-,GALD SW,-,,70,"$12,540",0.00%,
LISTED EQUITY,-,-,-,-,WEST FRASER TIMBER CO. LTD.,-,WFG CN,-,,89,"$12,509",0.00%,
LISTED EQUITY,-,-,-,-,WEBJET GROUP LTD.,-,WJL AU,-,,"14,370","$12,502",0.00%,
LISTED EQUITY,-,-,-,-,"CCL INDUSTRIES, INC.",-,CCLB CN,-,,150,"$12,498",0.00%,
LISTED EQUITY,-,-,-,-,WHITBREAD PLC,-,WTB LN,-,,209,"$12,423",0.00%,
LISTED EQUITY,-,-,-,-,"SBI HOLDINGS, INC.",-,8473 JP,-,,302,"$12,352",0.00%,
LISTED EQUITY,-,-,-,-,MAKITA CORP.,-,6586 JP,-,,247,"$12,270",0.00%,
