PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCCGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,OTSUKA CORP.,-,4768 JP,-,,"1,873","$69,454",0.00%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"1,178","$69,368",0.00%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,502,"$69,305",0.00%,
LISTED EQUITY,-,-,-,-,DEMANT AS,-,DEMANT DC,-,,"1,168","$69,187",0.00%,
LISTED EQUITY,-,-,-,-,REDE D'OR SAO LUIZ SA,-,RDOR3 BZ,-,,"10,410","$69,184",0.00%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"1,744","$68,453",0.00%,
LISTED EQUITY,-,-,-,-,"ROSS STORES, INC.",-,ROST US,-,,280,"$68,410",0.00%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,263,"$68,159",0.00%,
LISTED EQUITY,-,-,-,-,"MARRIOTT INTERNATIONAL, INC.",-,MAR US,-,,151,"$67,825",0.00%,
LISTED EQUITY,-,-,-,-,HAVELLS INDIA LTD.,-,HAVL IN,-,,"2,143","$67,712",0.00%,
LISTED EQUITY,-,-,-,-,GRAINCORP LTD.,-,GNC AU,-,,"9,202","$67,540",0.00%,
LISTED EQUITY,-,-,-,-,"F5, INC.",-,FFIV US,-,,165,"$67,359",0.00%,
LISTED EQUITY,-,-,-,-,AVERY DENNISON CORP.,-,AVY US,-,,222,"$67,293",0.00%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,251,"$67,252",0.00%,
LISTED EQUITY,-,-,-,-,HONDA MOTOR CO. LTD.,-,7267 JP,-,,"4,255","$67,111",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ELECTRIC CORP.,-,6503 JP,-,,"2,429","$67,072",0.00%,
LISTED EQUITY,-,-,-,-,"MICROSTRATEGY, INC.",-,MSTR US,-,,144,"$66,994",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP CN,-,,572,"$66,800",0.00%,
LISTED EQUITY,-,-,-,-,INTERMEDIATE CAPITAL GROUP PLC,-,ICG LN,-,,"1,598","$66,762",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005380 KS,-,,286,"$66,428",0.00%,
LISTED EQUITY,-,-,-,-,CPFL ENERGIA SA,-,CPFE3 BZ,-,,"8,039","$66,390",0.00%,
LISTED EQUITY,-,-,-,-,CREDICORP LTD.,-,BAP US,-,,224,"$66,327",0.00%,
LISTED EQUITY,-,-,-,-,EVOLUTION AB,-,EVO SS,-,,532,"$66,235",0.00%,
LISTED EQUITY,-,-,-,-,FAST RETAILING CO. LTD.,-,9983 JP,-,,119,"$66,013",0.00%,
LISTED EQUITY,-,-,-,-,SWIGGY LTD.,-,SWIGGY IN,-,,"6,463","$65,951",0.00%,
LISTED EQUITY,-,-,-,-,TOKYO GAS CO. LTD.,-,9531 JP,-,,"1,467","$65,896",0.00%,
LISTED EQUITY,-,-,-,-,CHINA RESOURCES MIXC LIFESTYLE SERVICES LTD.,-,1209 HK,-,,"10,966","$65,894",0.00%,
LISTED EQUITY,-,-,-,-,SKYCITY ENTERTAINMENT GROUP LTD.,-,SKC AU,-,,"50,293","$65,884",0.00%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,754,"$65,655",0.00%,
LISTED EQUITY,-,-,-,-,LONDON STOCK EXCHANGE GROUP PLC,-,LSEG LN,-,,287,"$65,501",0.00%,
LISTED EQUITY,-,-,-,-,"UNITED RENTALS, INC.",-,URI US,-,,58,"$65,224",0.00%,
LISTED EQUITY,-,-,-,-,CARPENTER TECHNOLOGY CORP.,-,CRS US,-,,238,"$65,192",0.00%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK CORP.,-,KMB US,-,,308,"$65,122",0.00%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS US,-,,499,"$65,094",0.00%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,919,"$64,974",0.00%,
LISTED EQUITY,-,-,-,-,DANONE SA,-,BN FP,-,,594,"$64,701",0.00%,
LISTED EQUITY,-,-,-,-,RECKITT BENCKISER GROUP PLC,-,RKT LN,-,,662,"$64,698",0.00%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,451,"$64,578",0.00%,
LISTED EQUITY,-,-,-,-,TE CONNECTIVITY PLC,-,TEL US,-,,279,"$64,568",0.00%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"21,445","$64,549",0.00%,
LISTED EQUITY,-,-,-,-,"CONSTRUCTION PARTNERS, INC.",-,ROAD US,-,,450,"$64,338",0.00%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"1,001","$64,169",0.00%,
LISTED EQUITY,-,-,-,-,HEALIUS LTD.,-,HLS AU,-,,"46,745","$64,042",0.00%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN GR,-,,513,"$63,883",0.00%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,883,"$63,672",0.00%,
LISTED EQUITY,-,-,-,-,VAULT MINERALS LTD.,-,VAU AU,-,,"192,727","$63,600",0.00%,
LISTED EQUITY,-,-,-,-,ORACLE CORP. JAPAN,-,4716 JP,-,,408,"$63,504",0.00%,
LISTED EQUITY,-,-,-,-,PALADIN ENERGY LTD.,-,PDN AU,-,,"8,388","$63,415",0.00%,
LISTED EQUITY,-,-,-,-,CSPC PHARMACEUTICAL GROUP LTD.,-,1093 HK,-,,"63,481","$63,091",0.00%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,381,"$62,956",0.00%,
LISTED EQUITY,-,-,-,-,KUEHNE & NAGEL INTERNATIONAL AG,-,KNIN SW,-,,170,"$62,700",0.00%,
LISTED EQUITY,-,-,-,-,"HILTON WORLDWIDE HOLDINGS, INC.",-,HLT US,-,,157,"$62,657",0.00%,
LISTED EQUITY,-,-,-,-,GENTEX CORP.,-,GNTX US,-,,"1,350","$62,647",0.00%,
LISTED EQUITY,-,-,-,-,MERCEDES-BENZ GROUP AG,-,MBG GR,-,,694,"$62,435",0.00%,
LISTED EQUITY,-,-,-,-,G8 EDUCATION LTD.,-,GEM AU,-,,"47,806","$62,388",0.00%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,172,"$62,279",0.00%,
LISTED EQUITY,-,-,-,-,RIDLEY CORP. LTD.,-,RIC AU,-,,"23,055","$62,248",0.00%,
LISTED EQUITY,-,-,-,-,"HORIZON ROBOTICS, INC.",-,9660 HK,-,,"82,650","$61,865",0.00%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"1,026","$61,696",0.00%,
LISTED EQUITY,-,-,-,-,ROLLS-ROYCE HOLDINGS PLC,-,RR LN,-,,"5,362","$61,668",0.00%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"1,810","$61,529",0.00%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,321,"$61,417",0.00%,
LISTED EQUITY,-,-,-,-,SHIN-ETSU CHEMICAL CO. LTD.,-,4063 JP,-,,"1,125","$61,246",0.00%,
LISTED EQUITY,-,-,-,-,POSTE ITALIANE SPA,-,PST IM,-,,"2,687","$61,199",0.00%,
LISTED EQUITY,-,-,-,-,DENSO CORP.,-,6902 JP,-,,"2,668","$60,711",0.00%,
LISTED EQUITY,-,-,-,-,"PUBLIC SERVICE ENTERPRISE GROUP, INC.",-,PEG US,-,,445,"$60,681",0.00%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"23,735","$60,526",0.00%,
LISTED EQUITY,-,-,-,-,RENTOKIL INITIAL PLC,-,RTO LN,-,,"7,449","$60,393",0.00%,
LISTED EQUITY,-,-,-,-,STANDARD CHARTERED PLC,-,STAN LN,-,,"3,018","$60,351",0.00%,
LISTED EQUITY,-,-,-,-,EMBRAER SA,-,EMBR3 BZ,-,,"4,088","$60,051",0.00%,
LISTED EQUITY,-,-,-,-,"TPG, INC.",-,TPG US,-,,586,"$59,428",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ US,-,,"1,181","$58,875",0.00%,
LISTED EQUITY,-,-,-,-,"EMEMORY TECHNOLOGY, INC.",-,3529 TT,-,,356,"$58,777",0.00%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE INDIA LTD.,-,CLGT IN,-,,"1,161","$58,729",0.00%,
LISTED EQUITY,-,-,-,-,SANDS CHINA LTD.,-,1928 HK,-,,"13,490","$58,621",0.00%,
LISTED EQUITY,-,-,-,-,PG&E CORP.,-,PCG US,-,,"1,789","$58,294",0.00%,
LISTED EQUITY,-,-,-,-,"L3HARRIS TECHNOLOGIES, INC.",-,LHX US,-,,172,"$58,278",0.00%,
LISTED EQUITY,-,-,-,-,SWISS RE AG,-,SREN SW,-,,248,"$57,905",0.00%,
LISTED EQUITY,-,-,-,-,BAKER HUGHES CO.,-,BKR US,-,,869,"$57,597",0.00%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,177,"$57,503",0.00%,
LISTED EQUITY,-,-,-,-,"Q2 HOLDINGS, INC.",-,QTWO US,-,,350,"$56,973",0.00%,
LISTED EQUITY,-,-,-,-,BASF SE,-,BAS GR,-,,797,"$56,616",0.00%,
LISTED EQUITY,-,-,-,-,SOFTBANK GROUP CORP.,-,9984 JP,-,,599,"$56,559",0.00%,
LISTED EQUITY,-,-,-,-,TAKEDA PHARMACEUTICAL CO. LTD.,-,4502 JP,-,,"1,312","$56,369",0.00%,
LISTED EQUITY,-,-,-,-,"CORTEVA, INC.",-,CTVA US,-,,610,"$56,170",0.00%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"17,279","$56,154",0.00%,
LISTED EQUITY,-,-,-,-,NEUREN PHARMACEUTICALS LTD.,-,NEU AU,-,,"4,492","$56,153",0.00%,
LISTED EQUITY,-,-,-,-,ROYAL CARIBBEAN CRUISES LTD.,-,RCL US,-,,151,"$56,082",0.00%,
LISTED EQUITY,-,-,-,-,"ALNYLAM PHARMACEUTICALS, INC.",-,ALNY US,-,,148,"$55,956",0.00%,
LISTED EQUITY,-,-,-,-,SYSCO CORP.,-,SYY US,-,,451,"$55,779",0.00%,
LISTED EQUITY,-,-,-,-,INTERTEK GROUP PLC,-,ITRK LN,-,,583,"$55,714",0.00%,
LISTED EQUITY,-,-,-,-,WAL-MART DE MEXICO SAB DE CV,-,WALMEX MM,-,,"13,041","$55,604",0.00%,
LISTED EQUITY,-,-,-,-,"CORNING, INC.",-,GLW US,-,,723,"$55,498",0.00%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,252,"$55,476",0.00%,
LISTED EQUITY,-,-,-,-,"METRO, INC.",-,MRU CN,-,,547,"$55,401",0.00%,
LISTED EQUITY,-,-,-,-,"AMETEK, INC.",-,AME US,-,,190,"$55,267",0.00%,
LISTED EQUITY,-,-,-,-,"YUM CHINA HOLDINGS, INC.",-,YUMC US,-,,703,"$54,669",0.00%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,383,"$54,310",0.00%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"38,928","$54,305",0.00%,
LISTED EQUITY,-,-,-,-,FORD MOTOR CO.,-,F US,-,,"3,387","$54,157",0.00%,
LISTED EQUITY,-,-,-,-,MAZDA MOTOR CORP.,-,7261 JP,-,,"4,863","$54,146",0.00%,
LISTED EQUITY,-,-,-,-,TORRENT PHARMACEUTICALS LTD.,-,TRP IN,-,,853,"$54,058",0.00%,
LISTED EQUITY,-,-,-,-,EXELON CORP.,-,EXC US,-,,889,"$54,006",0.00%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOXA US,-,,687,"$53,909",0.00%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"34,006","$53,899",0.00%,
LISTED EQUITY,-,-,-,-,CANADIAN NATIONAL RAILWAY CO.,-,CNR CN,-,,328,"$53,740",0.00%,
LISTED EQUITY,-,-,-,-,HD HYUNDAI ELECTRIC CO. LTD.,-,267260 KS,-,,128,"$53,668",0.00%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,520,"$53,470",0.00%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"1,117","$53,418",0.00%,
LISTED EQUITY,-,-,-,-,"CBRE GROUP, INC.",-,CBRE US,-,,251,"$53,136",0.00%,
LISTED EQUITY,-,-,-,-,CURTISS-WRIGHT CORP.,-,CW US,-,,93,"$53,125",0.00%,
LISTED EQUITY,-,-,-,-,INTERGLOBE AVIATION LTD.,-,INDIGO IN,-,,617,"$53,012",0.00%,
LISTED EQUITY,-,-,-,-,NONGFU SPRING CO. LTD.,-,9633 HK,-,,"7,505","$52,980",0.00%,
LISTED EQUITY,-,-,-,-,MAKEMYTRIP LTD.,-,MMYT US,-,,292,"$52,945",0.00%,
LISTED EQUITY,-,-,-,-,"RADNET, INC.",-,RDNT US,-,,466,"$52,580",0.00%,
LISTED EQUITY,-,-,-,-,"DOORDASH, INC.",-,DASH US,-,,192,"$52,134",0.00%,
LISTED EQUITY,-,-,-,-,"JEFFERIES FINANCIAL GROUP, INC.",-,JEF US,-,,408,"$51,656",0.00%,
LISTED EQUITY,-,-,-,-,"DELL TECHNOLOGIES, INC.",-,DELL US,-,,277,"$51,557",0.00%,
LISTED EQUITY,-,-,-,-,ANHEUSER-BUSCH INBEV SA,-,ABI BB,-,,638,"$51,487",0.00%,
LISTED EQUITY,-,-,-,-,MOSAIC CO.,-,MOS US,-,,"1,297","$51,457",0.00%,
LISTED EQUITY,-,-,-,-,SOFTBANK CORP.,-,9434 JP,-,,"25,159","$51,425",0.00%,
LISTED EQUITY,-,-,-,-,CINCINNATI FINANCIAL CORP.,-,CINF US,-,,222,"$51,391",0.00%,
LISTED EQUITY,-,-,-,-,FTAI AVIATION LTD.,-,FTAI US,-,,220,"$51,235",0.00%,
LISTED EQUITY,-,-,-,-,RATIONAL AG,-,RAA GR,-,,37,"$51,189",0.00%,
LISTED EQUITY,-,-,-,-,TOTALENERGIES SE,-,TTE FP,-,,570,"$50,880",0.00%,
LISTED EQUITY,-,-,-,-,FORTUM OYJ,-,FORTUM FH,-,,"2,243","$50,682",0.00%,
LISTED EQUITY,-,-,-,-,NRW HOLDINGS LTD.,-,NWH AU,-,,"13,113","$50,353",0.00%,
LISTED EQUITY,-,-,-,-,"COPART, INC.",-,CPRT US,-,,541,"$50,109",0.00%,
LISTED EQUITY,-,-,-,-,"ARGAN, INC.",-,AGX US,-,,225,"$49,905",0.00%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,341,"$49,613",0.00%,
LISTED EQUITY,-,-,-,-,"ROCKET LAB USA, INC.",-,RKLB US,-,,"1,205","$49,556",0.00%,
LISTED EQUITY,-,-,-,-,"VOYA FINANCIAL, INC.",-,VOYA US,-,,446,"$49,547",0.00%,
LISTED EQUITY,-,-,-,-,"CHENIERE ENERGY, INC.",-,LNG US,-,,142,"$49,423",0.00%,
LISTED EQUITY,-,-,-,-,VERONA PHARMA PLC,-,VRNA US,-,,658,"$49,387",0.00%,
LISTED EQUITY,-,-,-,-,KALYAN JEWELLERS INDIA LTD.,-,KALYANKJ IN,-,,"3,411","$49,311",0.00%,
LISTED EQUITY,-,-,-,-,CREDO TECHNOLOGY GROUP HOLDING LTD.,-,CRDO US,-,,454,"$49,271",0.00%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"33,999","$48,789",0.00%,
LISTED EQUITY,-,-,-,-,ENI SPA,-,ENI IM,-,,"2,226","$48,738",0.00%,
LISTED EQUITY,-,-,-,-,NORDEA BANK ABP,-,NDA FH,-,,"2,775","$48,731",0.00%,
LISTED EQUITY,-,-,-,-,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP.,-,WAB US,-,,158,"$48,474",0.00%,
LISTED EQUITY,-,-,-,-,"SUN LIFE FINANCIAL, INC.",-,SLF CN,-,,505,"$48,473",0.00%,
LISTED EQUITY,-,-,-,-,ORION OYJ,-,ORNBV FH,-,,675,"$48,292",0.00%,
LISTED EQUITY,-,-,-,-,"IQVIA HOLDINGS, INC.",-,IQV US,-,,152,"$48,245",0.00%,
LISTED EQUITY,-,-,-,-,WIX.COM LTD.,-,WIX US,-,,139,"$48,158",0.00%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHP SW,-,,108,"$47,884",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,"1,719","$47,859",0.00%,
LISTED EQUITY,-,-,-,-,"GE HEALTHCARE TECHNOLOGIES, INC.",-,GEHC US,-,,378,"$47,724",0.00%,
LISTED EQUITY,-,-,-,-,DB INSURANCE CO. LTD.,-,005830 KS,-,,423,"$47,698",0.00%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"3,404","$47,657",0.00%,
LISTED EQUITY,-,-,-,-,BARRICK GOLD CORP.,-,GOLD US,-,,"1,902","$47,622",0.00%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN AU,-,,"5,758","$47,563",0.00%,
LISTED EQUITY,-,-,-,-,WH GROUP LTD.,-,288 HK,-,,"37,983","$47,465",0.00%,
LISTED EQUITY,-,-,-,-,KONECRANES OYJ,-,KCR FH,-,,463,"$47,438",0.00%,
LISTED EQUITY,-,-,-,-,"INGERSOLL RAND, INC.",-,IR US,-,,324,"$47,427",0.00%,
LISTED EQUITY,-,-,-,-,PAMPA ENERGIA SA,-,PAM US,-,,333,"$47,262",0.00%,
LISTED EQUITY,-,-,-,-,"BLOCK, INC.",-,SQ US,-,,344,"$47,169",0.00%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,383,"$47,167",0.00%,
LISTED EQUITY,-,-,-,-,BHARTI AIRTEL LTD.,-,BHARTI IN,-,,"1,569","$46,987",0.00%,
LISTED EQUITY,-,-,-,-,PEOPLE'S INSURANCE CO. GROUP OF CHINA LTD.,-,1339 HK,-,,"58,394","$46,986",0.00%,
LISTED EQUITY,-,-,-,-,KONAMI GROUP CORP.,-,9766 JP,-,,309,"$46,938",0.00%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,588,"$46,901",0.00%,
LISTED EQUITY,-,-,-,-,PIPER SANDLER COS.,-,PIPR US,-,,97,"$46,872",0.00%,
LISTED EQUITY,-,-,-,-,"QUANTA COMPUTER, INC.",-,2382 TT,-,,"3,294","$46,561",0.00%,
LISTED EQUITY,-,-,-,-,HONG KONG EXCHANGES & CLEARING LTD.,-,388 HK,-,,758,"$46,432",0.00%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,315,"$46,370",0.00%,
LISTED EQUITY,-,-,-,-,JENTECH PRECISION INDUSTRIAL CO. LTD.,-,3653 TT,-,,613,"$46,088",0.00%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLTR LN,-,,109,"$45,724",0.00%,
LISTED EQUITY,-,-,-,-,"AMER SPORTS, INC.",-,AS US,-,,"1,012","$45,717",0.00%,
LISTED EQUITY,-,-,-,-,INCYTE CORP.,-,INCY US,-,,410,"$45,692",0.00%,
LISTED EQUITY,-,-,-,-,INVESTOR AB,-,INVEB SS,-,,"1,061","$45,380",0.00%,
LISTED EQUITY,-,-,-,-,PRIMORIS SERVICES CORP.,-,PRIM US,-,,368,"$45,368",0.00%,
LISTED EQUITY,-,-,-,-,TALEN ENERGY CORP.,-,TLN US,-,,139,"$45,367",0.00%,
LISTED EQUITY,-,-,-,-,THALES SA,-,HO FP,-,,195,"$45,359",0.00%,
LISTED EQUITY,-,-,-,-,EDISON INTERNATIONAL,-,EIX US,-,,352,"$45,332",0.00%,
LISTED EQUITY,-,-,-,-,ZIP CO. LTD.,-,ZIP AU,-,,"15,307","$45,309",0.00%,
LISTED EQUITY,-,-,-,-,GOLAR LNG LTD.,-,GLNG US,-,,662,"$45,242",0.00%,
LISTED EQUITY,-,-,-,-,SANRIO CO. LTD.,-,8136 JP,-,,793,"$45,169",0.00%,
LISTED EQUITY,-,-,-,-,STATE STREET CORP.,-,STT US,-,,283,"$44,914",0.00%,
LISTED EQUITY,-,-,-,-,"MICROCHIP TECHNOLOGY, INC.",-,MCHP US,-,,484,"$44,819",0.00%,
LISTED EQUITY,-,-,-,-,"ENOVA INTERNATIONAL, INC.",-,ENVA US,-,,289,"$44,786",0.00%,
LISTED EQUITY,-,-,-,-,ADVANTEST CORP.,-,6857 JP,-,,474,"$44,759",0.00%,
LISTED EQUITY,-,-,-,-,"CONSOLIDATED EDISON, INC.",-,ED US,-,,310,"$44,740",0.00%,
LISTED EQUITY,-,-,-,-,"CBOE GLOBAL MARKETS, INC.",-,CBOE US,-,,142,"$44,710",0.00%,
LISTED EQUITY,-,-,-,-,LONZA GROUP AG,-,LONN SW,-,,47,"$44,601",0.00%,
LISTED EQUITY,-,-,-,-,OTIS WORLDWIDE CORP.,-,OTIS US,-,,298,"$44,568",0.00%,
LISTED EQUITY,-,-,-,-,"WASTE CONNECTIONS, INC.",-,WCN US,-,,160,"$44,467",0.00%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BOERSE AG,-,DB1 GR,-,,119,"$44,413",0.00%,
LISTED EQUITY,-,-,-,-,GARMIN LTD.,-,GRMN US,-,,133,"$44,373",0.00%,
LISTED EQUITY,-,-,-,-,"CHROMA ATE, INC.",-,2360 TT,-,,"2,202","$44,366",0.00%,
LISTED EQUITY,-,-,-,-,EQUINOR ASA,-,EQNR US,-,,"1,158","$44,294",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI HEAVY INDUSTRIES LTD.,-,7011 JP,-,,"1,939","$44,294",0.00%,
LISTED EQUITY,-,-,-,-,"NASDAQ, INC.",-,NDAQ US,-,,354,"$44,190",0.00%,
LISTED EQUITY,-,-,-,-,TRANSALTA CORP.,-,TA CN,-,,"1,935","$44,189",0.00%,
LISTED EQUITY,-,-,-,-,ECLAT TEXTILE CO. LTD.,-,1476 TT,-,,"1,753","$43,976",0.00%,
LISTED EQUITY,-,-,-,-,DISCO CORP.,-,6146 JP,-,,99,"$43,854",0.00%,
LISTED EQUITY,-,-,-,-,"WOLVERINE WORLD WIDE, INC.",-,WWW US,-,,"1,218","$43,657",0.00%,
LISTED EQUITY,-,-,-,-,"AXON ENTERPRISE, INC.",-,AXON US,-,,45,"$43,488",0.00%,
LISTED EQUITY,-,-,-,-,GENERALI,-,G IM,-,,947,"$43,156",0.00%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOB SS,-,,"1,975","$43,142",0.00%,
LISTED EQUITY,-,-,-,-,THK CO. LTD.,-,6481 JP,-,,"1,133","$42,834",0.00%,
LISTED EQUITY,-,-,-,-,SIEMENS ENERGY AG,-,ENR GR,-,,505,"$42,540",0.00%,
LISTED EQUITY,-,-,-,-,TATA MOTORS LTD.,-,TTMT IN,-,,"3,044","$42,507",0.00%,
LISTED EQUITY,-,-,-,-,INFINEON TECHNOLOGIES AG,-,IFX GR,-,,809,"$42,461",0.00%,
LISTED EQUITY,-,-,-,-,"COMFORT SYSTEMS USA, INC.",-,FIX US,-,,62,"$42,383",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN MATERIALS CO.,-,VMC US,-,,102,"$42,382",0.00%,
LISTED EQUITY,-,-,-,-,"INTERDIGITAL, INC.",-,IDCC US,-,,135,"$42,349",0.00%,
LISTED EQUITY,-,-,-,-,BOC HONG KONG HOLDINGS LTD.,-,2388 HK,-,,"8,152","$42,291",0.00%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC SW,-,,308,"$42,210",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"25,967","$42,163",0.00%,
LISTED EQUITY,-,-,-,-,"HOWMET AEROSPACE, INC.",-,HWM US,-,,239,"$42,139",0.00%,
LISTED EQUITY,-,-,-,-,DSV AS,-,DSV DC,-,,122,"$41,881",0.00%,
LISTED EQUITY,-,-,-,-,PIRAMAL PHARMA LTD.,-,PIRPHARM IN,-,,"8,330","$41,840",0.00%,
LISTED EQUITY,-,-,-,-,FMC CORP.,-,FMC US,-,,533,"$41,834",0.00%,
LISTED EQUITY,-,-,-,-,KFIN TECHNOLOGIES LTD.,-,KFINTECH IN,-,,"1,438","$41,709",0.00%,
LISTED EQUITY,-,-,-,-,"DOW, INC.",-,DOW US,-,,643,"$41,655",0.00%,
LISTED EQUITY,-,-,-,-,"DOXIMITY, INC.",-,DOCS US,-,,483,"$41,645",0.00%,
LISTED EQUITY,-,-,-,-,"APPLIED OPTOELECTRONICS, INC.",-,AAOI US,-,,699,"$41,618",0.00%,
LISTED EQUITY,-,-,-,-,BELLEVUE GOLD LTD.,-,BGL AU,-,,"36,994","$41,618",0.00%,
LISTED EQUITY,-,-,-,-,"VICTORY CAPITAL HOLDINGS, INC.",-,VCTR US,-,,389,"$41,167",0.00%,
LISTED EQUITY,-,-,-,-,HESS CORP.,-,HES US,-,,191,"$41,058",0.00%,
LISTED EQUITY,-,-,-,-,KRAFT HEINZ CO.,-,KHC US,-,,827,"$41,029",0.00%,
LISTED EQUITY,-,-,-,-,"GLOBAL PAYMENTS, INC.",-,GPN US,-,,227,"$41,024",0.00%,
LISTED EQUITY,-,-,-,-,"HP, INC.",-,HPQ US,-,,775,"$40,822",0.00%,
LISTED EQUITY,-,-,-,-,FLEX LTD.,-,FLEX US,-,,658,"$40,812",0.00%,
LISTED EQUITY,-,-,-,-,BAWAG GROUP AG,-,BG AV,-,,301,"$40,806",0.00%,
LISTED EQUITY,-,-,-,-,HANNOVER RUECK SE,-,HNR1 GR,-,,101,"$40,778",0.00%,
LISTED EQUITY,-,-,-,-,"TREND MICRO, INC.",-,4704 JP,-,,463,"$40,745",0.00%,
LISTED EQUITY,-,-,-,-,FIRSTSOURCE SOLUTIONS LTD.,-,FSOL IN,-,,"5,733","$40,663",0.00%,
LISTED EQUITY,-,-,-,-,FIFTH THIRD BANCORP,-,FITB US,-,,595,"$40,618",0.00%,
LISTED EQUITY,-,-,-,-,"GRINDR, INC.",-,GRND US,-,,"1,409","$40,586",0.00%,
LISTED EQUITY,-,-,-,-,"SPROUTS FARMERS MARKET, INC.",-,SFM US,-,,196,"$40,215",0.00%,
